category,image_path,non_empty_pixel_at_1,non_empty_pixel_at_2,non_empty_pixel_at_3,non_empty_pixel_at_4,non_empty_pixel_at_5,non_empty_pixel_at_6,non_empty_pixel_at_7,non_empty_pixel_at_8,non_empty_pixel_at_9
trapeze dress,AI18/03234.png,0.2227667808653724,0.9324482933637863,0.15649980966882376,0.43079875650298183,1.0,0.3871970562111407,0.8003108742545362,0.993576322801675,0.7689062301738359
long sleeve,AI18/03235.png,0.31039826437315976,0.8932420438696589,0.21657298226335883,0.7036191764225237,0.9999859121198034,0.6776833889804601,0.5121226209092318,0.9273910654663793,0.6496344195088964
culottes,AI18/03236.png,0.5247130606246628,0.9459419238424763,0.3579440817009878,0.780437896459996,0.9978979481741913,0.7104005059806164,0.9144669531409862,0.7904458954182711,0.8529865877932177
long sleeve,AI18/03237.png,0.38945736434108524,0.8,0.5920930232558139,0.6372093023255814,1.0,0.8826356589147287,0.16542635658914728,0.9376744186046512,0.4324031007751938
long sleeve,AI18/03238.png,0.4682350867917878,0.847123094545775,0.47211208035950303,0.6424354568684466,1.0,0.6874614503480483,0.18309983258436865,0.9731253854965195,0.20583311304960789
culottes,AI18/03239.png,0.579098899841745,0.9938032680610902,0.5709001468148798,0.7887391080519381,0.6751196445935898,0.7677655537971667,0.7921139436002059,0.029439243426697428,0.77789006044197
culottes,AI18/03240.png,0.9253206219498354,0.984716074603715,0.9658381568493928,0.8610827374872319,0.7432754511406197,0.8635796163886051,0.896341694094503,0.30359777550788786,0.8203382135966406
doll dress,AI18/03241.png,0.6654892264217591,0.9426733780760627,0.2796420581655481,0.6695072412575062,0.9852819969386554,0.6640027081125632,0.5110826563051926,0.9664871070293183,0.31863004827505004
long sleeve,AI18/03242.png,0.3023208675382588,0.9449246405768145,0.2946908164299469,0.7009946575163967,1.0,0.6753246753246753,0.8979426370730719,0.9719990154772763,0.5878758922237183
long sleeve,AI18/03243.png,0.48923076923076925,0.8352136752136752,0.5133333333333333,0.7851282051282051,1.0,0.7605128205128205,0.6952136752136752,0.8976068376068376,0.6875213675213675
long sleeve,AI18/03244.png,0.42397959183673467,0.8654761904761905,0.4001700680272109,0.616156462585034,1.0,0.6583333333333333,0.5865646258503401,0.9897959183673469,0.5826530612244898
long duster,AI18/03245.png,0.3966357472455033,0.9483237592993691,0.41632922120727,0.7183115170920049,0.9892762972031265,0.744726433750824,0.32683162256332987,0.9755508993313872,0.3874658630756192
long sleeve,AI18/03246.png,0.5186920497139476,0.8401311895837443,0.28306865259420005,0.8318085421187611,0.9999506806076149,0.5893544091536792,0.6013390215032551,0.9828245216018938,0.3376405602682975
long sleeve,AI18/03247.png,0.5820324634979808,0.9244718856787822,0.5884591488039764,0.6007688723205965,0.9999223361292326,0.5590051258154707,0.6311354457906182,0.9762542715128922,0.5538793103448276
long sleeve,AI18/03248.png,0.34408233276157807,0.8800584460961819,0.5502699955530144,0.6685852233022044,1.0,0.8805539673464202,0.41604726510386886,0.9175528873642081,0.7543739279588336
culottes,AI18/03249.png,0.5356220960247806,0.9800870270668929,0.5971126189246995,0.7339405560882071,0.6751235341839369,0.7870049413673574,0.7757024854340291,0.03455269562652113,0.7721439634191312
short sleeves,AI18/03250.png,0.7120952380952381,0.8791292517006802,0.7181904761904762,0.5699183673469388,1.0,0.538530612244898,0.5377142857142857,0.9616326530612245,0.4504489795918367
long sleeve,AI18/03251.png,0.4681900976982944,0.9318430203676106,0.49339294585196225,0.6809405530717006,0.999966881934095,0.7146878622288458,0.28471601258486506,0.9743997350554727,0.32319920516641826
long sleeve,AI18/03252.png,0.7606631257041687,0.9729599227426364,0.3243199742475455,0.9050378239175921,0.9981490423305971,0.4718332528569129,0.7287944632222759,0.7670207629164655,0.3364719137292773
long sleeve,AI18/03253.png,0.5188888888888888,0.8666666666666667,0.44222222222222224,0.8595238095238096,1.0,0.7461904761904762,0.8692063492063492,0.9992063492063492,0.8541269841269842
long sleeve,AI18/03254.png,0.2518837893379538,0.9282884044539361,0.3184107668130717,0.6058481417308028,0.998079273616204,0.6392929577843145,0.61525029885428,0.9498865025318666,0.6778820969496716
long sleeve,AI18/03255.png,0.8028041610131162,0.9527363184079602,0.41044776119402987,0.9231117141564903,1.0,0.6316146540027137,0.7227498869289914,0.9335142469470827,0.5058796924468566
long dress,AI18/03256.png,0.4900978564771668,0.9580615097856477,0.6029356943150047,0.5576421248835042,1.0,0.574161230195713,0.62618825722274,0.9593196644920783,0.5984156570363467
short coat,AI18/03257.png,0.0022063639811080085,0.7132301398513002,0.07163788051160065,0.43797474172900797,0.9999655255627952,0.6258029670998955,0.581491823812643,0.9754656921892417,0.7496006711023776
long sleeve,AI18/03258.png,0.49933309933309933,0.9506493506493506,0.6102492102492102,0.6474201474201474,1.0,0.5780975780975781,0.22351702351702352,0.9785889785889786,0.4414180414180414
long sleeve,AI18/03259.png,0.5872461993674115,0.9582899704111826,0.5580246913580247,0.68156310580553,1.0,0.5800224466891134,0.7811855933068055,0.9363942454851546,0.574920926436078
long sleeve,AI18/03260.png,0.2219771874224124,0.8601159615019497,0.4677892830541397,0.526514874910546,0.9999561858304976,0.7388091308729243,0.3280366870645967,0.9475836485519417,0.5169925954053541
sleeveless,AI18/03261.png,0.6201567583555161,0.8923025732031943,0.48720792664892043,0.7463398402839396,0.9998890860692103,0.6959479443951494,0.8964803312629399,0.9902026027802425,0.8697870452528838
short sleeves,AI18/03262.png,0.6731575009352787,0.912401795735129,0.6872240927796484,0.5642910587355032,1.0,0.5258511036288814,0.657201646090535,0.9450430228208005,0.5520014964459409
long sleeve,AI18/03263.png,0.04191434232586496,0.7232129248590154,0.14083219021490626,0.4692882182594117,1.0,0.7585733882030178,0.33805822283188536,0.9562566681908246,0.6652949245541838
medium coat,AI18/03264.png,0.43813673893100286,0.9002824585968808,0.1958862440249143,0.9106634155762638,1.0,0.6726739413838058,0.6256216503307421,0.9960648930520013,0.18836608565496596
short sleeves,AI18/03265.png,0.7453130007477834,0.8919319517145604,0.7202756115799595,0.6214079692340562,1.0,0.4796763166328384,0.6044359576968272,0.921162268988356,0.3862835167182993
long duster,AI18/03266.png,0.3712959947899707,0.962078041897319,0.4438565071095192,0.7666205361988494,1.0,0.836074025833062,0.3677276674264626,0.9487002062303267,0.4446977097579507
sheath dress,AI18/03267.png,0.737603305785124,0.9189331329827197,0.7353869271224643,0.8129226145755072,1.0,0.7162659654395191,0.9537565740045079,1.0,0.7760330578512397
culottes,AI18/03268.png,0.25025096525096524,0.9808687258687259,0.4207142857142857,0.571911196911197,0.9085328185328185,0.7182818532818532,0.8333011583011583,0.5217953667953668,0.8848262548262549
long sleeve,AI18/03269.png,0.0949252443933295,0.9237636572742955,0.11963772282921219,0.5396779758481887,1.0,0.660149511213341,0.7257906843013227,0.8776308223116733,0.7490511788384129
medium cardigan,AI18/03270.png,0.5265460944838821,0.9368958013769486,0.5587224580553871,0.8341597403060679,1.0,0.8685002199788344,0.629294046302572,0.7877977145982711,0.6972853422751757
long sleeve,AI18/03271.png,0.06045751633986928,0.734827264239029,0.14764239028944912,0.576797385620915,0.9995331465919701,0.7955182072829131,0.48330999066293184,0.7705415499533147,0.6793884220354809
long sleeve,AI18/03272.png,0.5206632653061225,0.9040497448979592,0.5613201530612245,0.7795599489795918,1.0,0.7591517857142858,0.4172512755102041,0.9786033163265306,0.31326530612244896
miniskirt,AI18/03273.png,0.5367435826151422,0.8700460260093288,0.4729404133073858,0.7298520371914867,1.0,0.6822351959966639,0.8193093009606771,0.9869181107713217,0.7601087325857968
long sleeve,AI18/03274.png,0.030227743271221533,0.7033126293995859,0.1915113871635611,0.4412008281573499,0.9846790890269151,0.8186335403726708,0.31925465838509315,0.8710144927536232,0.8459627329192546
short sleeves,AI18/03275.png,0.6590406195669354,0.8763236921131657,0.723526157736684,0.5804883831199621,1.0,0.6067844159949423,0.6966374269005848,0.9387545440177019,0.6520072704283231
long sleeve,AI18/03276.png,0.6114708458458459,0.9047015765765766,0.7654529529529529,0.5373029279279279,1.0,0.5593718718718719,0.40853353353353355,0.994994994994995,0.6383414664664665
medium cardigan,AI18/03277.png,0.36747651006711407,0.8938255033557047,0.3767248322147651,0.6665771812080536,1.0,0.6748322147651007,0.5722416107382551,0.7835838926174497,0.47778523489932884
medium cardigan,AI18/03278.png,0.3332641698654771,0.9468824566863783,0.3664280527025625,0.6710931286094685,1.0,0.7105854687554034,0.5762008507106546,0.8990905003976899,0.6280042881350071
culottes,AI18/03279.png,0.6370741653215529,0.9628323846741993,0.4415087927958542,0.814480502930932,0.8448092770367853,0.7217950896270495,0.8462110271005012,0.1428935519497069,0.8276272194376009
medium coat,AI18/03280.png,0.2137054044507241,0.9351411569708991,0.18710431214846615,0.7380920033692906,0.9999456566040812,0.7286226666304377,0.68692769611173,0.8793576610602396,0.6253973860826563
medium coat,AI18/03281.png,0.18167490149477766,0.9302270310838702,0.1379823628744762,0.6343110888736005,0.9977234348614673,0.6159484645693915,0.6345862780661705,0.8131215210457189,0.6306085433735693
long sleeve,AI18/03282.png,0.2148906542482765,0.9455554033694015,0.3970803086335205,0.6023604072501484,0.9999543441537689,0.7420901246404602,0.44065881386111494,0.9625507921289321,0.5740994384330913
medium coat,AI18/03283.png,0.16250748337902132,0.9078362794214954,0.14393294892396888,0.6563002174118536,1.0,0.6476667611935596,0.6929608973753033,0.9774238270788039,0.640734789047484
long sleeve,AI18/03284.png,0.18135713986336394,0.9323944842617041,0.26264023359459043,0.6561465275158221,1.0,0.7610684996577113,0.3022199868672898,0.9619430822750324,0.5598027299272113
medium coat,AI18/03285.png,0.2698712492019579,0.9485794849968079,0.15805224515854438,0.8176606724835072,1.0,0.6700494786124708,0.7755373483719941,0.8550090444775484,0.6718849755267078
medium coat,AI18/03286.png,0.1270448079658606,0.8972515748831539,0.19885439951229425,0.6232981101402154,0.9997840885998781,0.7150985572038203,0.6402535053850843,0.8242227189595611,0.766396565738671
long sleeve,AI18/03287.png,0.3322551952777553,0.8576857766637018,0.2826473679954718,0.7836581224225763,0.9558502466240802,0.6911538772539824,0.8555295005525457,0.8763375650252014,0.7600064688283334
long sleeve,AI18/03288.png,0.2549049828152212,0.9273615584976034,0.2818303715919424,0.6812262071729113,1.0,0.769307831018911,0.3582448407132839,0.8783348488818334,0.3741503937857374
drop sleeve,AI18/03289.png,0.43930211202938474,0.8906152433425161,0.34820936639118455,0.7107438016528925,0.8408325681052954,0.604211815120906,0.05003979185797368,0.4795592286501377,0.04386899295990205
doll dress,AI18/03290.png,0.49550814573236096,0.9253521764732527,0.39812172547598557,0.7007745617611089,0.9854448823058689,0.6379942927028129,0.45413779046066044,0.9935981640017515,0.44322145219006204
long coat,AI18/03291.png,0.4322473096982901,0.956575559516736,0.3884102462533835,0.7301940978411566,0.9997854360599459,0.7166600646992803,0.5458341585792567,0.9802766224334852,0.5696177460883344
drop sleeve,AI18/03292.png,0.24819709033306933,0.8676059860769519,0.11499020384342824,0.825294926841469,1.0,0.5396014840135062,0.6517153695443745,0.9101671599483097,0.8201467339197132
long sleeve,AI18/03293.png,0.2126088245599849,0.9339909975472359,0.308239670089755,0.5485162125010108,1.0,0.6099700816689577,0.5554567262337943,0.7056952642785909,0.6186625697420555
trapeze dress,AI18/03294.png,0.27359265853992604,0.9027302196046204,0.2879400082180523,0.7444299867598045,1.0,0.6983175820663836,0.4405446742455371,0.9930717253344291,0.22063187691183855
doll dress,AI18/03295.png,0.4701993759585383,0.9584853773335449,0.4364059442593474,0.3150880533079486,0.9962099176758863,0.193717277486911,0.3942214465774675,0.914978757910695,0.37900823241137377
sleeveless,AI18/03296.png,0.5024426078971533,0.8494276094276094,0.3401040710131619,0.8376614631160085,0.9392347719620446,0.05346801346801347,0.8781756963575146,0.960085705540251,0.038800122436486076
long sleeve,AI18/03297.png,0.2654305539756569,0.9014332840404959,0.3801274030258219,0.7687635081333182,1.0,0.8328290296894552,0.250665453304516,0.960823569559777,0.5001592537822773
kimono dress,AI18/03298.png,0.4021338183308571,0.9258030636815411,0.36532353091859215,0.8461370971873559,1.0,0.8320482606690917,0.6418233516061274,0.9737947640760285,0.6890465700087095
culottes,AI18/03299.png,0.6825245148226514,0.9518576661433804,0.7183127431574636,0.7759424840170182,0.7160603371783496,0.8820330807908447,0.8271562805724296,0.09840056423907356,0.8805769799558619
kimono dress,AI18/03300.png,0.290992290992291,0.9244049244049244,0.23669123669123668,0.8790868790868791,0.999986999987,0.8625248625248625,0.7116727116727116,0.6477516477516477,0.7225927225927226
kimono dress,AI18/03301.png,0.20143361606776242,0.8551484649045624,0.18205281619915767,0.908422201105128,1.0,0.8765353887305107,0.5843686575393893,0.7760532150776053,0.5860462933633666
medium coat,AI18/03302.png,0.40716508519538824,0.9574788286909499,0.47984899500051015,0.8641082542597694,1.0,0.9034027140087746,0.6116467707376798,0.9699775533108866,0.6355729007244159
kimono dress,AI18/03303.png,0.31517588521175655,0.9362994677158065,0.35162578106919695,0.7082127979634344,1.0,0.7536160610969683,0.486085396898866,0.9501851423281648,0.7028320990511455
long sleeve,AI18/03304.png,0.32375151968577576,0.8632633498550454,0.24051949873749182,0.6161741326101188,0.9891400916487422,0.6107734031609464,0.24173524735808471,0.8788576638922659,0.2320910876274198
culottes,AI18/03305.png,0.4749719416386083,0.9740291806958473,0.5504826038159372,0.7017283950617283,1.0,0.7967003367003367,0.8458136924803591,0.9834792368125701,0.901638608305275
kimono dress,AI18/03306.png,0.3630487402354494,0.9138244031246562,0.3305781714159974,0.8003905820222247,1.0,0.7221366486962262,0.6816481461106833,0.9979095610078116,0.6165832324788205
long duster,AI18/03307.png,0.2842892198824402,0.9450893111910061,0.43443474290931916,0.5624950065628032,1.0,0.7175711921474633,0.12012783199223877,0.8881127660788678,0.37550647720139246
long duster,AI18/03308.png,0.3877143272304563,0.9457885304659498,0.40965562336530076,0.5843262617456166,1.0,0.6757846556233653,0.3394119926377991,0.9313426329555362,0.32782379153346897
sheath dress,AI18/03309.png,0.11046511627906977,0.8211136257218667,0.19568440767910097,0.49894646480412047,0.9935617293585142,0.4673989386608397,0.7173013891056657,0.8952317777430935,0.7211643514905572
culottes,AI18/03310.png,0.6377766792991707,0.9909375514911847,0.7804415884000659,0.8638161146811666,0.49887405942769264,0.8840281210523425,0.8838084253309166,0.004888229801724611,0.8541495029384303
sleeveless,AI18/03311.png,0.4818495309429345,0.9024991657087768,0.5452742037153769,0.9527234973488079,1.0,0.8902814342393118,0.9070970373391672,0.9880232859950313,0.9126589788275428
sleeveless,AI18/03312.png,0.22934660615820035,0.9347744758372778,0.25994241936270923,0.8953138470046682,1.0,0.9333918899136291,0.9040810683322761,0.9878332438718912,0.9030888596105987
long sleeve,AI18/03313.png,0.24039697272597457,0.9348707696701414,0.4037126945594745,0.5731972011994859,1.0,0.7181208053691275,0.46481507925174925,0.8189490218477795,0.6170783949735827
trapeze dress,AI18/03314.png,0.31214101802337096,0.9408883847386521,0.327859702191253,0.6704117827112479,1.0,0.7118241235888295,0.8917157312879238,1.0,0.9089828768973154
doll dress,AI18/03315.png,0.4273410720972434,0.740213728144713,0.5379353054699427,0.3132615145317856,1.0,0.4427945963072846,0.474551372526428,0.9923956563067086,0.5021891292450384
trapeze dress,AI18/03316.png,0.5803118517031386,0.8581543197483772,0.4615672890316536,0.6710299136719534,1.0,0.70139864819648,0.539637288362444,0.9806866091146356,0.6852439269223047
culottes,AI18/03317.png,0.8481000434551688,0.9408044034571001,0.7011732895562744,0.9636425088117425,0.8215923905171165,0.8587707015595577,0.9045193375500942,0.22760851721307518,0.8872338370914007
long sleeve,AI18/03318.png,0.36492979023749966,0.904579112905223,0.3117214393620446,0.6425369622823744,1.0,0.6009683251194928,0.5551276653706134,0.822011441590926,0.4803239307560861
gitana skirt,AI18/03319.png,0.26037656082499133,0.9407075236671649,0.13741299391523606,0.6267306850266492,0.9997282239434706,0.557820356026634,0.8497682354184596,0.9886608989748004,0.8117195875043409
culottes,AI18/03320.png,0.4106924954240391,0.9651273642464918,0.3484975594874924,0.6068486882245272,0.6744585112873703,0.5306589383770591,0.819001677852349,0.4993517388651617,0.8029858145210494
